order_id,pizza_id,quantity
5651,cali_ckn,1
5651,pepperoni,1
5651,mexicana,1
5651,bbq_ckn,1
5653,bbq_ckn,1
5653,ital_cpcllo,1
5654,napolitana,1
5655,spinach_supr,1
5656,pepperoni,1
5656,peppr_salami,1
5656,peppr_salami,1
5657,ital_cpcllo,1
5657,bbq_ckn,1
5659,thai_ckn,1
5659,southw_ckn,1
5660,spinach_fet,1
5661,napolitana,1
5662,the_greek,1
5664,prsc_argla,1
5664,soppressata,1
5665,soppressata,1
5665,ital_cpcllo,1
5665,hawaiian,1
5665,peppr_salami,1
5667,five_cheese,1
5667,big_meat,1
5668,big_meat,1
5668,four_cheese,1
5668,mediterraneo,1
5668,prsc_argla,1
5669,thai_ckn,1
5669,mexicana,1
5669,southw_ckn,1
5670,ital_cpcllo,1
5670,hawaiian,1
5670,calabrese,1
5671,ckn_alfredo,1
5671,spicy_ital,1
5672,classic_dlx,1
5672,classic_dlx,1
5672,prsc_argla,1
5674,classic_dlx,1
5674,mexicana,1
5674,sicilian,1
5675,pep_msh_pep,1
5676,ital_cpcllo,1
5677,pep_msh_pep,1
5677,ital_veggie,1
5681,five_cheese,1
5682,thai_ckn,1
5683,ital_supr,1
5684,spinach_fet,1
5684,cali_ckn,1
5685,cali_ckn,1
5686,ital_supr,2
5687,sicilian,1
5687,soppressata,1
5688,bbq_ckn,1
5689,ital_cpcllo,1
5689,mexicana,2
5689,pep_msh_pep,1
5689,pep_msh_pep,1
5689,sicilian,1
5689,pepperoni,1
5689,ital_veggie,2
5689,peppr_salami,1
5690,sicilian,1
5691,ital_cpcllo,1
5691,classic_dlx,1
5694,ital_supr,1
5696,thai_ckn,2
5696,thai_ckn,1
5696,big_meat,1
5697,napolitana,1
5697,spicy_ital,1
5697,mediterraneo,1
5698,mediterraneo,1
5698,hawaiian,1
5699,hawaiian,1
5700,hawaiian,1
5700,hawaiian,1
5700,veggie_veg,1
5700,veggie_veg,1
5700,veggie_veg,1
5700,classic_dlx,1
5700,sicilian,1
5701,sicilian,1
5701,thai_ckn,1
5702,thai_ckn,1
5702,thai_ckn,1
5702,classic_dlx,1
5703,sicilian,1
5704,calabrese,1
5705,mediterraneo,1
5706,spicy_ital,1
5707,peppr_salami,1
5707,cali_ckn,1
5707,cali_ckn,1
5708,pepperoni,1
5709,pepperoni,1
5709,napolitana,1
5709,ital_supr,1
5709,hawaiian,1
5710,spinach_supr,1
5710,ckn_alfredo,1
5710,sicilian,1
5711,spicy_ital,1
5711,the_greek,1
5711,ital_supr,1
5711,ital_supr,1
5712,prsc_argla,1
5712,cali_ckn,1
5713,hawaiian,1
5713,hawaiian,1
5714,hawaiian,1
5714,thai_ckn,1
5715,mexicana,1
5715,mexicana,1
5715,spicy_ital,1
5715,cali_ckn,1
5716,four_cheese,1
5716,four_cheese,1
5718,green_garden,1
5719,spinach_supr,1
5719,spicy_ital,1
5719,southw_ckn,1
5720,thai_ckn,1
5720,prsc_argla,1
5720,southw_ckn,1
5721,hawaiian,1
5721,bbq_ckn,1
5722,sicilian,1
5722,southw_ckn,1
5722,pepperoni,1
5722,the_greek,1
5724,the_greek,1
5724,the_greek,1
5724,green_garden,1
5724,spinach_fet,1
5725,hawaiian,1
5725,cali_ckn,1
5729,cali_ckn,1
5729,green_garden,1
5730,ital_supr,1
5730,calabrese,1
5731,ital_veggie,1
5731,ital_veggie,1
5732,veggie_veg,1
5732,veggie_veg,1
5732,ital_supr,1
5733,classic_dlx,1
5733,ckn_alfredo,1
5734,mediterraneo,1
5734,mediterraneo,1
5734,five_cheese,1
5735,ital_veggie,1
5735,bbq_ckn,1
5735,pepperoni,1
5736,bbq_ckn,1
5736,spinach_supr,1
5736,spinach_supr,1
5736,veggie_veg,1
5737,peppr_salami,1
5737,brie_carre,1
5738,mexicana,1
5738,mexicana,1
5738,big_meat,1
5739,classic_dlx,1
5740,classic_dlx,1
5741,prsc_argla,1
5742,spinach_fet,1
5745,hawaiian,1
5745,thai_ckn,1
5745,big_meat,1
5745,the_greek,1
5745,spicy_ital,2
5745,spinach_fet,1
5745,pepperoni,1
5745,veggie_veg,1
5745,sicilian,1
5745,sicilian,1
5745,napolitana,1
5745,ital_cpcllo,1
5747,sicilian,1
5747,soppressata,1
5748,soppressata,1
5749,mexicana,1
5749,five_cheese,1
5749,classic_dlx,1
5749,thai_ckn,1
5750,four_cheese,1
5750,classic_dlx,1
5751,big_meat,1
5751,mexicana,1
5752,southw_ckn,1
5752,sicilian,1
5752,bbq_ckn,1
5752,spinach_fet,1
5753,ital_cpcllo,1
5753,prsc_argla,1
5753,prsc_argla,1
5753,veggie_veg,1
5754,veggie_veg,1
5754,veggie_veg,1
5754,calabrese,1
5755,southw_ckn,1
5757,hawaiian,1
5757,pepperoni,1
5758,southw_ckn,1
5758,southw_ckn,1
5758,pepperoni,1
5758,hawaiian,1
5759,spinach_fet,1
5760,pepperoni,1
5760,ital_cpcllo,2
5761,bbq_ckn,1
5761,prsc_argla,1
5761,prsc_argla,1
5763,big_meat,1
5763,spinach_fet,1
5763,classic_dlx,1
5764,mediterraneo,1
5765,ital_cpcllo,1
5766,classic_dlx,1
5767,ital_cpcllo,1
5767,classic_dlx,1
5768,four_cheese,1
5768,prsc_argla,1
5769,prsc_argla,1
5770,soppressata,1
5773,cali_ckn,1
5773,four_cheese,1
5774,veggie_veg,1
5774,classic_dlx,1
5774,classic_dlx,1
5775,peppr_salami,1
5775,cali_ckn,1
5775,ckn_alfredo,1
5775,pep_msh_pep,1
5776,ital_veggie,1
5776,ital_veggie,1
5777,mediterraneo,1
5778,southw_ckn,1
5778,ital_veggie,1
5780,sicilian,1
5780,mediterraneo,1
5780,ital_cpcllo,1
5781,mexicana,1
5781,five_cheese,1
5783,pepperoni,1
5783,spinach_fet,1
5783,pep_msh_pep,1
5784,spinach_fet,1
5785,bbq_ckn,1
5786,bbq_ckn,1
5786,mexicana,1
5787,prsc_argla,1
5788,ckn_alfredo,1
5789,southw_ckn,1
5790,green_garden,1
5790,thai_ckn,1
5790,thai_ckn,1
5790,five_cheese,1
5791,ital_cpcllo,1
5791,green_garden,1
5792,ckn_alfredo,1
5794,ckn_alfredo,1
5794,hawaiian,1
5795,cali_ckn,1
5795,veggie_veg,1
5796,spicy_ital,1
5797,prsc_argla,1
5797,big_meat,1
5798,spicy_ital,1
5798,ital_supr,1
5798,bbq_ckn,1
5799,spin_pesto,1
5800,ital_cpcllo,1
5800,mexicana,1
5803,spinach_fet,1
5803,thai_ckn,1
5803,spicy_ital,1
5803,hawaiian,1
5804,hawaiian,1
5805,spinach_supr,1
5805,classic_dlx,1
5806,bbq_ckn,1
5806,thai_ckn,1
5806,thai_ckn,1
5806,peppr_salami,1
5806,five_cheese,1
5806,brie_carre,2
5806,classic_dlx,1
5806,classic_dlx,1
5807,spinach_fet,1
5807,bbq_ckn,1
5807,bbq_ckn,1
5808,four_cheese,1
5808,peppr_salami,1
5808,peppr_salami,1
5809,spinach_supr,1
5809,soppressata,1
5810,soppressata,1
5810,classic_dlx,1
5813,napolitana,1
5813,mediterraneo,1
5814,sicilian,1
5815,sicilian,1
5816,calabrese,1
5817,prsc_argla,1
5818,prsc_argla,1
5819,classic_dlx,1
5819,spicy_ital,1
5820,four_cheese,2
5820,soppressata,1
5820,soppressata,1
5820,ital_cpcllo,1
5820,prsc_argla,1
5820,veggie_veg,1
5820,ital_cpcllo,1
5820,pepperoni,1
5820,hawaiian,2
5820,spinach_supr,2
5820,mexicana,1
5821,five_cheese,1
5822,five_cheese,1
5823,hawaiian,1
5824,hawaiian,1
5824,four_cheese,1
5824,napolitana,1
5825,bbq_ckn,1
5826,ital_supr,1
5827,ital_supr,1
5829,four_cheese,1
5829,thai_ckn,1
5829,prsc_argla,1
5829,ital_supr,1
5830,ital_supr,1
5831,mexicana,1
5832,ckn_pesto,1
5833,cali_ckn,1
5833,southw_ckn,1
5834,prsc_argla,1
5834,hawaiian,1
5835,hawaiian,1
5835,four_cheese,1
5835,ckn_pesto,1
5835,ckn_pesto,1
5836,bbq_ckn,1
5836,mediterraneo,1
5837,big_meat,1
5837,mexicana,1
5838,thai_ckn,2
5838,pepperoni,1
5839,big_meat,1
5842,classic_dlx,1
5842,napolitana,1
5843,thai_ckn,1
5844,napolitana,1
5844,classic_dlx,1
5845,spinach_supr,1
5845,hawaiian,1
5846,calabrese,1
5847,big_meat,1
5847,bbq_ckn,1
5848,mexicana,1
5849,mexicana,1
5850,mexicana,1
5850,the_greek,1
5850,the_greek,1
5850,veggie_veg,1
5851,southw_ckn,1
5851,pepperoni,1
5851,pepperoni,1
5851,spicy_ital,1
5853,calabrese,1
5854,southw_ckn,1
5855,classic_dlx,1
5856,the_greek,1
5857,thai_ckn,1
5857,green_garden,1
5858,thai_ckn,1
5859,classic_dlx,1
5859,peppr_salami,1
5860,napolitana,1
5860,southw_ckn,1
5861,four_cheese,1
5862,cali_ckn,1
5863,ital_cpcllo,1
5863,mexicana,1
5863,ital_supr,1
5864,mexicana,1
5864,mexicana,1
5864,sicilian,1
5864,pepperoni,1
5864,green_garden,1
5865,prsc_argla,1
5866,spicy_ital,1
5867,peppr_salami,1
5868,ital_cpcllo,1
5868,ckn_alfredo,1
5868,ckn_alfredo,1
5869,ckn_alfredo,1
5869,napolitana,1
5869,bbq_ckn,1
5869,bbq_ckn,1
5869,veggie_veg,1
5869,pepperoni,1
5869,four_cheese,1
5869,five_cheese,1
5870,napolitana,1
5872,southw_ckn,1
5873,southw_ckn,1
5878,mexicana,1
5878,napolitana,1
5880,the_greek,1
5880,calabrese,1
5880,southw_ckn,1
5880,sicilian,1
5881,mexicana,2
5882,mexicana,1
5882,ital_cpcllo,1
5882,southw_ckn,1
5882,southw_ckn,1
5884,mexicana,1
5884,mexicana,1
5884,soppressata,1
5885,pep_msh_pep,1
5885,prsc_argla,1
5885,thai_ckn,1
5885,spinach_fet,1
5886,napolitana,1
5886,spinach_fet,1
5886,bbq_ckn,1
5887,the_greek,1
5887,five_cheese,1
5888,peppr_salami,1
5888,the_greek,1
5889,southw_ckn,1
5889,pepperoni,1
5891,cali_ckn,1
5892,big_meat,1
5892,ital_cpcllo,1
5892,bbq_ckn,1
5893,bbq_ckn,1
5893,bbq_ckn,1
5893,green_garden,1
5894,bbq_ckn,1
5895,bbq_ckn,1
5896,ital_cpcllo,1
5896,mediterraneo,1
5896,spinach_fet,1
5896,ital_cpcllo,1
5897,southw_ckn,1
5897,the_greek,1
5898,big_meat,1
5898,ital_cpcllo,1
5900,peppr_salami,1
5900,brie_carre,1
5900,brie_carre,1
5900,pepperoni,1
5901,peppr_salami,1
5901,pep_msh_pep,1
5902,classic_dlx,1
5904,veggie_veg,1
5904,ital_supr,1
5904,ital_supr,1
5904,ital_supr,1
5905,ital_supr,1
5906,ital_supr,1
5906,prsc_argla,1
5906,green_garden,1
5906,spicy_ital,1
5907,classic_dlx,1
5907,pepperoni,1
5908,spicy_ital,1
5908,southw_ckn,1
5909,big_meat,1
5909,hawaiian,1
5909,sicilian,1
5910,ital_supr,1
5912,the_greek,1
5912,hawaiian,1
5913,the_greek,1
5914,veggie_veg,1
5915,veggie_veg,1
5915,cali_ckn,1
5916,big_meat,1
5918,peppr_salami,1
5918,peppr_salami,1
5919,classic_dlx,1
5921,pepperoni,1
5922,pepperoni,1
5922,spinach_fet,1
5923,veggie_veg,1
5924,ital_veggie,1
5926,ital_veggie,1
5926,soppressata,1
5926,ital_supr,1
5926,ital_supr,1
5926,the_greek,1
5926,peppr_salami,1
5926,bbq_ckn,1
5926,bbq_ckn,1
5926,hawaiian,1
5927,hawaiian,1
5927,mexicana,1
5928,mexicana,1
5930,bbq_ckn,1
5930,pepperoni,1
5930,five_cheese,1
5930,the_greek,1
5930,bbq_ckn,1
5931,ckn_pesto,1
5931,pep_msh_pep,1
5932,green_garden,1
5934,the_greek,1
5934,spicy_ital,1
5934,spicy_ital,1
5934,sicilian,1
5935,five_cheese,1
5935,hawaiian,1
5936,classic_dlx,1
5937,mediterraneo,1
5938,ital_supr,1
5938,ital_cpcllo,1
5938,southw_ckn,1
5938,thai_ckn,1
5940,ital_cpcllo,1
5941,peppr_salami,1
5941,spinach_fet,1
5941,four_cheese,1
5941,four_cheese,1
5942,peppr_salami,1
5942,peppr_salami,1
5943,spicy_ital,1
5944,hawaiian,1
5944,ital_veggie,1
5945,ital_veggie,1
5945,mediterraneo,1
5945,mediterraneo,1
5945,hawaiian,1
5946,hawaiian,1
5946,sicilian,1
5947,sicilian,1
5948,mexicana,1
5949,mexicana,1
5949,mediterraneo,1
5949,hawaiian,1
5950,mexicana,1
5950,four_cheese,1
5950,soppressata,1
5950,sicilian,1
5951,five_cheese,1
5951,cali_ckn,1
5952,pep_msh_pep,1
5952,pep_msh_pep,1
5953,veggie_veg,1
5953,thai_ckn,1
5954,classic_dlx,1
5954,classic_dlx,1
5955,spicy_ital,1
5955,spicy_ital,1
5956,mexicana,1
5956,ital_supr,1
5956,four_cheese,1
5956,four_cheese,1
5959,peppr_salami,1
5960,hawaiian,1
5960,ital_veggie,1
5961,the_greek,1
5961,bbq_ckn,1
5962,pepperoni,1
5963,ital_cpcllo,1
5963,ital_cpcllo,1
5963,peppr_salami,1
5963,hawaiian,1
5964,hawaiian,1
5964,hawaiian,1
5964,ckn_alfredo,1
5964,spicy_ital,1
5965,mediterraneo,1
5966,mediterraneo,1
5967,thai_ckn,1
5967,thai_ckn,1
5967,spicy_ital,1
5967,spicy_ital,1
5968,soppressata,1
5968,green_garden,1
5968,green_garden,1
5968,sicilian,1
5970,spin_pesto,1
5970,prsc_argla,1
5971,prsc_argla,1
5971,soppressata,1
5972,sicilian,1
5973,spinach_fet,1
5973,mexicana,1
5974,mexicana,1
5974,classic_dlx,1
5974,ckn_alfredo,1
5974,big_meat,1
5974,big_meat,1
5974,big_meat,1
5974,sicilian,1
5974,sicilian,1
5974,peppr_salami,1
5974,southw_ckn,1
5974,southw_ckn,1
5975,sicilian,1
5975,calabrese,1
5975,spinach_fet,1
5975,hawaiian,1
5976,brie_carre,1
5979,five_cheese,1
5980,bbq_ckn,1
5981,mediterraneo,1
5982,calabrese,1
5983,calabrese,1
5983,five_cheese,1
5984,ckn_pesto,1
5984,spin_pesto,1
5985,the_greek,1
5986,spinach_supr,1
5986,ital_veggie,1
5986,peppr_salami,1
5987,spin_pesto,1
5988,hawaiian,1
5989,mexicana,1
5990,classic_dlx,1
5991,spicy_ital,1
5991,spicy_ital,1
5992,classic_dlx,1
5992,mexicana,1
5992,classic_dlx,1
5993,five_cheese,1
5993,hawaiian,1
5994,bbq_ckn,1
5994,mexicana,1
5994,pepperoni,1
5995,four_cheese,1
5995,pep_msh_pep,1
5995,bbq_ckn,1
5995,the_greek,1
5996,the_greek,1
5996,spinach_supr,1
5996,spinach_supr,1
5997,spin_pesto,1
5997,pepperoni,1
5997,spinach_fet,1
5997,prsc_argla,1
5998,prsc_argla,1
5998,ckn_alfredo,1
5998,mexicana,1
5999,thai_ckn,1
5999,soppressata,1
6000,mexicana,1
6001,veggie_veg,1
6002,thai_ckn,1
6002,spicy_ital,1
6002,five_cheese,1
6003,peppr_salami,1
6003,peppr_salami,1
6003,bbq_ckn,2
6004,bbq_ckn,1
6005,bbq_ckn,1
6006,bbq_ckn,1
6006,peppr_salami,1
6007,peppr_salami,1
6007,peppr_salami,1
6008,bbq_ckn,1
6009,southw_ckn,1
6011,spicy_ital,1
6012,five_cheese,1
6013,veggie_veg,1
6013,hawaiian,1
6013,mediterraneo,1
6014,four_cheese,1
6014,pepperoni,1
6015,mediterraneo,1
6015,five_cheese,1
6016,ital_supr,1
6016,prsc_argla,1
6016,soppressata,1
6017,prsc_argla,1
6017,the_greek,1
6017,hawaiian,1
6017,bbq_ckn,1
6018,pepperoni,1
6018,ital_veggie,1
6018,four_cheese,1
6018,prsc_argla,1
6019,mexicana,1
6020,sicilian,1
6020,hawaiian,1
6021,the_greek,1
6021,bbq_ckn,1
6021,spicy_ital,2
6022,veggie_veg,1
6023,hawaiian,1
6023,ital_veggie,1
6023,mexicana,1
6023,peppr_salami,1
6024,green_garden,1
6024,green_garden,1
6024,bbq_ckn,1
6025,spicy_ital,1
6025,spin_pesto,1
6026,soppressata,1
6026,pep_msh_pep,1
6026,ital_supr,1
6026,ital_supr,1
6027,ital_supr,2
6028,cali_ckn,1
6028,hawaiian,1
6029,classic_dlx,1
6030,the_greek,1
6030,southw_ckn,1
6030,ital_cpcllo,1
6031,thai_ckn,1
6031,pepperoni,1
6032,veggie_veg,1
6032,napolitana,1
6033,ital_veggie,1
6033,pepperoni,1
6033,calabrese,1
6033,sicilian,1
6034,sicilian,1
6034,spinach_fet,1
6034,veggie_veg,1
6036,veggie_veg,1
6037,thai_ckn,1
6038,the_greek,1
6039,the_greek,1
6040,hawaiian,1
6040,classic_dlx,1
6040,spicy_ital,1
6040,ital_supr,1
6041,four_cheese,1
6041,bbq_ckn,1
6043,prsc_argla,1
6044,southw_ckn,1
6044,spinach_fet,1
6045,southw_ckn,1
6045,ckn_pesto,1
6045,thai_ckn,1
6045,prsc_argla,1
6046,prsc_argla,1
6046,calabrese,1
6046,green_garden,1
6046,green_garden,1
6046,ckn_pesto,1
6048,classic_dlx,1
6049,peppr_salami,1
6050,green_garden,1
6051,southw_ckn,1
6051,ckn_alfredo,1
6051,big_meat,1
6051,spicy_ital,1
6052,pepperoni,1
6052,ital_supr,1
6054,hawaiian,1
6055,ital_cpcllo,2
6057,ckn_alfredo,1
6058,pep_msh_pep,1
6058,spinach_supr,1
6060,classic_dlx,1
6061,spinach_fet,1
6061,mexicana,1
6062,hawaiian,1
6062,bbq_ckn,1
6062,pepperoni,1
6062,spicy_ital,1
6063,spinach_supr,1
6063,green_garden,1
6063,hawaiian,1
6065,classic_dlx,1
6065,four_cheese,1
6066,classic_dlx,1
6066,classic_dlx,1
6067,classic_dlx,1
6068,southw_ckn,1
6068,pepperoni,1
6068,hawaiian,1
6069,hawaiian,1
6071,veggie_veg,1
6071,four_cheese,1
6072,soppressata,1
6072,peppr_salami,1
6072,pepperoni,2
6073,spicy_ital,1
6073,classic_dlx,1
6074,classic_dlx,1
6075,five_cheese,1
6075,peppr_salami,1
6076,mexicana,1
6077,mexicana,1
6078,four_cheese,1
6078,classic_dlx,1
6078,pepperoni,1
6078,thai_ckn,1
6079,ital_veggie,1
6079,green_garden,1
6080,spicy_ital,1
6081,bbq_ckn,1
6081,veggie_veg,1
6081,bbq_ckn,1
6082,five_cheese,1
6083,five_cheese,1
6085,five_cheese,1
6085,ital_supr,1
6085,mediterraneo,1
6086,classic_dlx,2
6087,ckn_pesto,1
6087,ital_supr,1
6087,soppressata,1
6087,spin_pesto,1
6088,spin_pesto,1
6088,spin_pesto,1
6089,pepperoni,1
6089,green_garden,1
6089,bbq_ckn,1
6090,hawaiian,1
6090,ckn_alfredo,1
6090,ckn_alfredo,1
6090,napolitana,1
6090,thai_ckn,1
6090,hawaiian,1
6091,napolitana,1
6091,cali_ckn,2
6092,cali_ckn,1
6093,pep_msh_pep,1
6095,pep_msh_pep,1
6097,spicy_ital,1
6097,peppr_salami,1
6097,spicy_ital,1
6097,spicy_ital,1
6097,five_cheese,1
6097,mexicana,1
6097,pepperoni,1
6098,spinach_fet,1
6098,sicilian,1
6098,spinach_fet,1
6099,veggie_veg,1
6099,ital_cpcllo,1
6099,ital_cpcllo,1
6099,mexicana,1
6099,thai_ckn,1
6099,peppr_salami,1
6099,southw_ckn,1
6099,spicy_ital,1
6099,mexicana,1
6099,mexicana,1
6100,prsc_argla,1
6101,thai_ckn,1
6102,spinach_supr,1
6104,veggie_veg,1
6105,ckn_pesto,1
6105,southw_ckn,1
6106,spin_pesto,1
6106,mediterraneo,1
6107,mexicana,1
6108,peppr_salami,1
6108,peppr_salami,1
6108,peppr_salami,1
6108,hawaiian,1
6109,green_garden,1
6110,four_cheese,1
6110,big_meat,1
6111,classic_dlx,1
6112,veggie_veg,1
6113,veggie_veg,1
6114,hawaiian,1
6114,classic_dlx,1
6115,southw_ckn,1
6115,peppr_salami,1
6115,brie_carre,1
6115,sicilian,1
6116,calabrese,1
6117,thai_ckn,1
6117,ital_veggie,1
6117,pepperoni,1
6117,cali_ckn,1
6119,cali_ckn,1
6120,cali_ckn,1
6121,classic_dlx,1
6122,classic_dlx,1
6123,classic_dlx,1
6123,classic_dlx,1
6124,brie_carre,1
6125,spin_pesto,1
6126,pepperoni,1
6126,cali_ckn,1
6128,spinach_supr,1
6128,sicilian,1
6129,hawaiian,1
6129,spicy_ital,1
6130,mediterraneo,1
6130,mediterraneo,1
6132,napolitana,1
6133,cali_ckn,1
6133,cali_ckn,1
6134,spicy_ital,1
6134,the_greek,1
6135,ital_cpcllo,1
6135,ckn_pesto,1
6135,spinach_fet,1
6135,spinach_fet,1
6136,classic_dlx,1
6136,spicy_ital,1
6137,hawaiian,1
6137,soppressata,1
6138,cali_ckn,1
6139,cali_ckn,1
6139,peppr_salami,1
6141,southw_ckn,1
6142,ckn_alfredo,1
6142,spicy_ital,1
6142,peppr_salami,1
6143,hawaiian,1
6144,mediterraneo,1
6145,hawaiian,1
6145,southw_ckn,1
6145,the_greek,1
6146,pepperoni,1
6146,bbq_ckn,1
6148,classic_dlx,1
6149,spinach_supr,1
6149,bbq_ckn,1
6149,bbq_ckn,1
6149,cali_ckn,1
6150,pepperoni,1
6150,pepperoni,1
6150,the_greek,1
6151,mexicana,1
6151,bbq_ckn,1
6151,southw_ckn,1
6154,spinach_supr,1
6154,four_cheese,1
6154,peppr_salami,1
6154,ital_supr,1
6155,napolitana,1
6155,spicy_ital,1
6156,ckn_alfredo,1
6156,ckn_pesto,1
6156,the_greek,1
6156,sicilian,1
6156,four_cheese,1
6158,pepperoni,1
6158,mexicana,1
6159,pepperoni,1
6161,pepperoni,1
6161,pepperoni,1
6161,classic_dlx,1
6161,spinach_fet,1
6161,hawaiian,1
6161,pepperoni,1
6161,sicilian,1
6161,mediterraneo,1
6161,brie_carre,1
6162,classic_dlx,1
6162,thai_ckn,1
6163,pepperoni,1
6163,pepperoni,1
6163,ital_cpcllo,1
6164,soppressata,1
6164,spinach_fet,1
6165,soppressata,1
6166,spin_pesto,1
6167,cali_ckn,1
6167,classic_dlx,1
6168,veggie_veg,1
6168,pepperoni,1
6168,pepperoni,1
6168,pepperoni,1
6168,pepperoni,1
6168,spin_pesto,1
6168,spin_pesto,1
6169,ital_supr,1
6169,ital_supr,2
6169,ital_supr,1
6169,thai_ckn,1
6169,ckn_alfredo,1
6169,four_cheese,1
6169,calabrese,1
6169,ital_cpcllo,1
6169,ital_cpcllo,1
6169,ital_cpcllo,1
6169,peppr_salami,2
6169,southw_ckn,1
6170,southw_ckn,1
6170,hawaiian,1
6170,sicilian,1
6171,southw_ckn,1
6172,the_greek,1
6173,prsc_argla,1
6173,hawaiian,1
6173,sicilian,1
6174,soppressata,1
6175,classic_dlx,1
6175,four_cheese,1
6176,classic_dlx,1
6176,spicy_ital,2
6177,pep_msh_pep,1
6178,five_cheese,1
6178,the_greek,1
6178,classic_dlx,1
6179,hawaiian,1
6179,soppressata,1
6179,five_cheese,1
6179,veggie_veg,1
6180,ital_veggie,1
6181,cali_ckn,1
6181,four_cheese,2
6181,classic_dlx,1
6184,sicilian,1
6184,spinach_fet,1
6185,spinach_fet,1
6185,classic_dlx,1
6186,classic_dlx,1
6186,bbq_ckn,1
6186,big_meat,1
6186,spicy_ital,1
6187,cali_ckn,1
6189,sicilian,1
6190,five_cheese,1
6190,ital_veggie,1
6190,peppr_salami,1
6190,cali_ckn,1
6191,ital_cpcllo,1
6192,ital_veggie,1
6192,sicilian,1
6192,cali_ckn,1
6192,five_cheese,1
6193,prsc_argla,1
6194,classic_dlx,1
6194,southw_ckn,1
6194,napolitana,1
6194,napolitana,1
6195,southw_ckn,1
6195,ital_supr,1
6195,mediterraneo,1
6195,calabrese,1
6196,the_greek,1
6196,bbq_ckn,1
6196,peppr_salami,1
6196,ital_supr,1
6197,pepperoni,1
6197,pepperoni,1
6198,pepperoni,1
6198,green_garden,1
6198,the_greek,1
6198,the_greek,1
6199,veggie_veg,1
6199,veggie_veg,1
6202,thai_ckn,1
6202,mexicana,1
6202,classic_dlx,1
6203,classic_dlx,1
6204,spinach_supr,1
6204,veggie_veg,1
6204,veggie_veg,1
6206,ital_supr,1
6207,classic_dlx,1
6207,thai_ckn,1
6207,southw_ckn,1
6207,green_garden,1
6208,four_cheese,1
6208,four_cheese,1
6208,green_garden,1
6208,hawaiian,1
6209,pepperoni,1
6210,classic_dlx,1
6210,hawaiian,1
6213,ital_cpcllo,1
6213,veggie_veg,1
6214,classic_dlx,1
6215,mexicana,1
6215,spinach_supr,1
6215,spinach_supr,1
6215,spinach_supr,1
6216,spin_pesto,1
6217,soppressata,1
6217,soppressata,1
6217,pepperoni,1
6218,four_cheese,1
6218,classic_dlx,1
6219,spin_pesto,1
6219,spin_pesto,1
6221,ital_cpcllo,1
6221,the_greek,1
6221,the_greek,1
6223,ital_cpcllo,1
6223,pep_msh_pep,1
6223,five_cheese,1
6223,ckn_alfredo,1
6223,napolitana,1
6223,spinach_fet,1
6223,mediterraneo,2
6223,mediterraneo,1
6223,ital_supr,1
6224,peppr_salami,1
6225,sicilian,1
6226,sicilian,1
6226,soppressata,1
6226,hawaiian,1
6227,napolitana,1
6227,napolitana,1
6229,four_cheese,1
6229,four_cheese,1
6229,classic_dlx,1
6230,green_garden,1
6230,ital_supr,1
6230,ital_supr,1
6231,napolitana,1
6232,green_garden,1
6232,ital_veggie,1
6234,sicilian,2
6235,veggie_veg,1
6235,pepperoni,1
6236,southw_ckn,1
6237,peppr_salami,1
6238,mexicana,1
6240,spicy_ital,1
6240,southw_ckn,1
6240,bbq_ckn,1
6241,hawaiian,1
6242,big_meat,1
6242,spicy_ital,1
6243,mediterraneo,1
6243,prsc_argla,1
6243,peppr_salami,1
6243,classic_dlx,1
6244,soppressata,1
6244,bbq_ckn,1
6244,bbq_ckn,1
6244,classic_dlx,1
6245,spin_pesto,1
6245,spin_pesto,1
6246,spin_pesto,1
6247,spinach_supr,1
6247,napolitana,1
6248,spicy_ital,1
6248,four_cheese,1
6248,peppr_salami,1
6248,peppr_salami,1
6249,the_greek,1
6249,ital_cpcllo,1
6250,southw_ckn,1
6250,pepperoni,1
6250,big_meat,1
6251,southw_ckn,1
6253,cali_ckn,1
6253,cali_ckn,1
6253,cali_ckn,1
6254,ital_veggie,1
6254,veggie_veg,1
6254,calabrese,1
6255,bbq_ckn,1
6255,ckn_alfredo,1
6255,ckn_alfredo,1
6256,sicilian,1
6256,pep_msh_pep,1
6257,pep_msh_pep,1
6257,pep_msh_pep,1
6258,brie_carre,1
6258,thai_ckn,1
6259,mexicana,1
6259,mexicana,1
6261,mexicana,1
6262,big_meat,1
6262,big_meat,2
6262,spinach_supr,1
6263,four_cheese,1
6265,spicy_ital,1
6265,spinach_supr,1
6266,spinach_fet,1
6266,veggie_veg,1
6267,calabrese,1
6268,sicilian,1
6269,hawaiian,1
6270,thai_ckn,1
6271,bbq_ckn,1
6271,classic_dlx,1
6273,classic_dlx,1
6273,five_cheese,1
6273,the_greek,1
6274,pep_msh_pep,1
6277,ital_supr,1
6278,ital_supr,1
6278,thai_ckn,1
6278,veggie_veg,1
6278,classic_dlx,1
6278,classic_dlx,1
6278,classic_dlx,1
6279,classic_dlx,1
6280,mediterraneo,1
6280,big_meat,1
6280,ckn_pesto,1
6280,spin_pesto,1
6282,southw_ckn,1
6283,mediterraneo,1
6283,mediterraneo,1
6283,bbq_ckn,1
6284,mexicana,1
6285,sicilian,1
6285,soppressata,1
6285,napolitana,1
6286,peppr_salami,1
6287,classic_dlx,1
6288,spicy_ital,1
